kind,source,target,source_subsystem,target_subsystem
symbol,core/gaussian_streaming.h,core/streaming_visibility_controller.h,core,core
symbol,core/gaussian_streaming.h,core/streaming_vram_regulator.h,core,core
symbol,core/gaussian_streaming.h,core/streaming_visibility_controller.h,core,core
symbol,core/gs_project_settings.h,core/gaussian_data.h,core,core
symbol,core/painterly_manager.cpp,core/gaussian_data.h,core,core
symbol,core/painterly_manager.cpp,core/painterly_manager.h,core,core
symbol,core/painterly_manager.cpp,core/painterly_manager.h,core,core
symbol,core/painterly_manager.cpp,core/gaussian_data.h,core,core
symbol,core/painterly_manager.cpp,core/painterly_manager.h,core,core
symbol,core/painterly_manager.h,core/gaussian_data.h,core,core
symbol,core/painterly_manager.h,core/gaussian_data.h,core,core
symbol,core/performance_monitors.cpp,renderer/render_types/render_debug_types.h,core,renderer
symbol,core/performance_monitors.cpp,renderer/render_frame_context_manager.h,core,renderer
symbol,core/performance_monitors.cpp,renderer/gaussian_splat_renderer.h,core,renderer
symbol,core/performance_monitors.cpp,core/performance_monitors.h,core,core
symbol,core/performance_monitors.cpp,renderer/gaussian_splat_renderer.h,core,renderer
symbol,core/performance_monitors.cpp,renderer/gaussian_gpu_layout.h,core,renderer
symbol,core/performance_monitors.cpp,renderer/tile_renderer.cpp,core,renderer
symbol,core/performance_monitors.h,core/gaussian_data.h,core,core
symbol,core/performance_monitors.h,renderer/gaussian_splat_renderer.h,core,renderer
symbol,core/performance_monitors.h,renderer/tile_renderer.cpp,core,renderer
symbol,core/quality_tier_config.cpp,core/quality_tier_config.h,core,core
symbol,core/residency_budget_controller.cpp,core/residency_budget_controller.h,core,core
symbol,core/residency_budget_controller.cpp,core/residency_budget_controller.h,core,core
symbol,core/residency_budget_controller.cpp,core/residency_budget_controller.h,core,core
symbol,core/residency_budget_controller.cpp,core/residency_budget_controller.h,core,core
symbol,core/residency_budget_controller.cpp,core/residency_budget_controller.h,core,core
symbol,core/residency_budget_controller.h,renderer/resource_owner_mismatch_contract.h,core,renderer
symbol,core/streaming_asset_types.h,core/streaming_quantization.h,core,core
symbol,core/streaming_asset_types.h,core/gaussian_data.h,core,core
symbol,core/streaming_atlas.cpp,core/streaming_asset_types.h,core,core
symbol,core/streaming_atlas.cpp,core/streaming_atlas.h,core,core
symbol,core/streaming_atlas.cpp,core/gaussian_streaming.h,core,core
symbol,core/streaming_atlas.cpp,core/streaming_asset_types.h,core,core
symbol,core/streaming_atlas.cpp,core/streaming_asset_types.h,core,core
symbol,core/streaming_config_overrides.h,core/streaming_vram_regulator.h,core,core
symbol,core/streaming_config_overrides.h,core/streaming_vram_regulator.h,core,core
symbol,core/streaming_eviction_controller.cpp,core/streaming_asset_types.h,core,core
symbol,core/streaming_eviction_controller.cpp,core/gaussian_streaming.h,core,core
symbol,core/streaming_eviction_controller.cpp,core/streaming_eviction_controller.h,core,core
symbol,core/streaming_eviction_controller.cpp,core/streaming_asset_types.h,core,core
symbol,core/streaming_eviction_controller.cpp,core/streaming_eviction_controller.h,core,core
symbol,core/streaming_eviction_controller.h,core/gaussian_streaming.h,core,core
symbol,core/streaming_global_atlas_registry.cpp,renderer/gaussian_gpu_layout.h,core,renderer
symbol,core/streaming_global_atlas_registry.cpp,core/streaming_asset_types.h,core,core
symbol,core/streaming_global_atlas_registry.cpp,core/gaussian_streaming.h,core,core
symbol,core/streaming_global_atlas_registry.cpp,core/streaming_asset_types.h,core,core
symbol,core/streaming_global_atlas_registry.cpp,core/streaming_global_atlas_registry.h,core,core
symbol,core/streaming_global_atlas_registry.h,renderer/gaussian_gpu_layout.h,core,renderer
symbol,core/streaming_global_atlas_registry.h,core/gaussian_streaming.h,core,core
symbol,core/streaming_lod_policy.cpp,core/streaming_runtime_state.h,core,core
symbol,core/streaming_lod_policy.cpp,core/gaussian_streaming.h,core,core
symbol,core/streaming_lod_policy.cpp,core/streaming_vram_regulator.h,core,core
symbol,core/streaming_lod_policy.cpp,core/streaming_asset_types.h,core,core
symbol,core/streaming_quantization.cpp,core/streaming_asset_types.h,core,core
symbol,core/streaming_quantization.cpp,core/streaming_quantization.h,core,core
symbol,core/streaming_quantization.cpp,core/gaussian_data.h,core,core
symbol,core/streaming_quantization.cpp,core/gaussian_streaming.h,core,core
symbol,core/streaming_quantization.cpp,core/streaming_asset_types.h,core,core
symbol,core/streaming_quantization.h,core/gaussian_data.h,core,core
symbol,core/streaming_queue_pressure_controller.cpp,core/streaming_queue_pressure_controller.h,core,core
symbol,core/streaming_queue_pressure_controller.cpp,core/streaming_queue_pressure_controller.h,core,core
symbol,core/streaming_queue_pressure_controller.cpp,core/streaming_queue_pressure_controller.h,core,core
symbol,core/streaming_queue_pressure_controller.cpp,core/streaming_queue_pressure_controller.h,core,core
symbol,core/streaming_queue_pressure_controller.cpp,core/streaming_queue_pressure_controller.h,core,core
symbol,core/streaming_runtime_state.h,core/streaming_vram_regulator.h,core,core
symbol,core/streaming_telemetry_adapter.cpp,core/streaming_telemetry_adapter.h,core,core
symbol,core/streaming_telemetry_adapter.cpp,core/streaming_telemetry_adapter.h,core,core
symbol,core/streaming_upload_pipeline.cpp,core/streaming_asset_types.h,core,core
symbol,core/streaming_upload_pipeline.cpp,core/gaussian_data.h,core,core
symbol,core/streaming_upload_pipeline.cpp,core/streaming_atlas.h,core,core
symbol,core/streaming_upload_pipeline.cpp,core/gaussian_splat_manager.h,core,core
symbol,core/streaming_upload_pipeline.cpp,core/gaussian_streaming.h,core,core
symbol,core/streaming_upload_pipeline.cpp,core/streaming_upload_pipeline.h,core,core
symbol,core/streaming_upload_pipeline.cpp,core/streaming_upload_pipeline.h,core,core
symbol,core/streaming_upload_pipeline.cpp,core/streaming_upload_pipeline.h,core,core
symbol,core/streaming_upload_pipeline.cpp,core/streaming_queue_pressure_controller.h,core,core
symbol,core/streaming_upload_pipeline.cpp,core/streaming_queue_pressure_controller.h,core,core
symbol,core/streaming_upload_pipeline.cpp,core/quality_tier_config.h,core,core
symbol,core/streaming_upload_pipeline.cpp,core/streaming_runtime_state.h,core,core
symbol,core/streaming_upload_pipeline.cpp,core/gaussian_splat_manager.h,core,core
symbol,core/streaming_upload_pipeline.cpp,core/streaming_upload_pipeline.h,core,core
symbol,core/streaming_upload_pipeline.cpp,core/streaming_asset_types.h,core,core
symbol,core/streaming_upload_pipeline.cpp,core/streaming_queue_pressure_controller.h,core,core
symbol,core/streaming_upload_pipeline.cpp,core/gaussian_streaming.cpp,core,core
symbol,core/streaming_upload_pipeline.cpp,core/streaming_upload_pipeline.h,core,core
symbol,core/streaming_upload_pipeline.cpp,core/streaming_upload_pipeline.h,core,core
symbol,core/streaming_upload_pipeline.h,core/gaussian_data.h,core,core
symbol,core/streaming_upload_pipeline.h,core/gaussian_streaming.h,core,core
symbol,core/streaming_upload_pipeline.h,renderer/gaussian_gpu_layout.h,core,renderer
symbol,core/streaming_visibility_controller.cpp,core/streaming_visibility_controller.h,core,core
symbol,core/streaming_visibility_controller.cpp,core/gaussian_streaming.h,core,core
symbol,core/streaming_visibility_controller.cpp,core/streaming_vram_regulator.h,core,core
symbol,core/streaming_visibility_controller.cpp,core/streaming_queue_pressure_controller.h,core,core
symbol,core/streaming_visibility_controller.cpp,core/streaming_queue_pressure_controller.h,core,core
symbol,core/streaming_visibility_controller.cpp,core/streaming_asset_types.h,core,core
symbol,core/streaming_visibility_controller.cpp,core/streaming_queue_pressure_controller.h,core,core
symbol,core/streaming_visibility_controller.cpp,core/streaming_visibility_controller.h,core,core
symbol,core/streaming_visibility_controller.h,core/gaussian_streaming.h,core,core
symbol,core/streaming_visibility_controller.h,core/streaming_vram_regulator.h,core,core
symbol,core/streaming_vram_regulator.cpp,core/streaming_vram_regulator.h,core,core
symbol,core/streaming_vram_regulator.cpp,core/quality_tier_config.h,core,core
symbol,core/streaming_vram_regulator.cpp,core/gaussian_streaming.cpp,core,core
symbol,core/streaming_vram_regulator.cpp,core/streaming_vram_regulator.h,core,core
symbol,core/streaming_vram_regulator.cpp,core/streaming_vram_regulator.h,core,core
symbol,editor/gaussian_asset_preview_control.cpp,core/gaussian_data.h,editor,core
symbol,editor/gaussian_asset_preview_control.cpp,editor/gaussian_asset_preview_control.h,editor,editor
symbol,editor/gaussian_asset_preview_control.cpp,core/gaussian_splat_asset.h,editor,core
symbol,editor/gaussian_asset_preview_control.cpp,editor/gaussian_thumbnail_generator.h,editor,editor
symbol,editor/gaussian_asset_preview_control.h,core/gaussian_splat_asset.h,editor,core
symbol,editor/gaussian_asset_preview_control.h,editor/gaussian_thumbnail_generator.h,editor,editor
symbol,editor/gaussian_editor_integration.cpp,core/gaussian_data.h,editor,core
symbol,editor/gaussian_editor_integration.cpp,editor/gaussian_editor_integration.h,editor,editor
symbol,editor/gaussian_editor_integration.cpp,editor/gaussian_editor_plugin.h,editor,editor
symbol,editor/gaussian_editor_integration.h,editor/gaussian_editor_plugin.h,editor,editor
symbol,editor/gaussian_editor_plugin.cpp,core/gaussian_data.h,editor,core
symbol,editor/gaussian_editor_plugin.cpp,editor/gaussian_inspector_plugins.h,editor,editor
symbol,editor/gaussian_editor_plugin.cpp,core/gaussian_data.h,editor,core
symbol,editor/gaussian_editor_plugin.cpp,editor/gaussian_editor_plugin.h,editor,editor
symbol,editor/gaussian_editor_plugin.cpp,editor/gaussian_import_dialog.h,editor,editor
symbol,editor/gaussian_editor_plugin.cpp,core/gaussian_splat_asset.h,editor,core
symbol,editor/gaussian_editor_plugin.cpp,nodes/gaussian_splat_node_3d.h,editor,nodes
symbol,editor/gaussian_editor_plugin.cpp,editor/gaussian_inspector_plugins.h,editor,editor
symbol,editor/gaussian_editor_plugin.cpp,renderer/gaussian_splat_renderer.h,editor,renderer
symbol,editor/gaussian_editor_plugin.cpp,editor/gaussian_thumbnail_generator.h,editor,editor
symbol,editor/gaussian_editor_plugin.cpp,editor/gaussian_editor_plugin.h,editor,editor
symbol,editor/gaussian_editor_plugin.cpp,editor/gaussian_editor_plugin.h,editor,editor
symbol,editor/gaussian_editor_plugin.h,core/gaussian_data.h,editor,core
symbol,editor/gaussian_editor_plugin.h,editor/gaussian_inspector_plugins.h,editor,editor
symbol,editor/gaussian_editor_plugin.h,editor/gaussian_inspector_plugins.h,editor,editor
symbol,editor/gaussian_editor_plugin.h,editor/gaussian_editor_integration.h,editor,editor
symbol,editor/gaussian_editor_plugin.h,editor/gaussian_import_dialog.h,editor,editor
symbol,editor/gaussian_editor_plugin.h,editor/gaussian_inspector_plugins.h,editor,editor
symbol,editor/gaussian_editor_plugin.h,core/gaussian_splat_asset.h,editor,core
symbol,editor/gaussian_editor_plugin.h,editor/gaussian_resource_preview_generator.h,editor,editor
symbol,editor/gaussian_editor_plugin.h,editor/gaussian_splat_gizmo_plugin.h,editor,editor
symbol,editor/gaussian_editor_plugin.h,nodes/gaussian_splat_node_3d.h,editor,nodes
symbol,editor/gaussian_editor_plugin.h,editor/gaussian_inspector_plugins.h,editor,editor
symbol,editor/gaussian_editor_plugin.h,renderer/gaussian_splat_renderer.h,editor,renderer
symbol,editor/gaussian_editor_plugin.h,editor/gaussian_thumbnail_generator.h,editor,editor
symbol,editor/gaussian_editor_services.cpp,core/gaussian_data.h,editor,core
symbol,editor/gaussian_editor_services.cpp,core/gaussian_splat_asset.h,editor,core
symbol,editor/gaussian_editor_services.cpp,nodes/gaussian_splat_node_3d.h,editor,nodes
symbol,editor/gaussian_editor_services.cpp,renderer/gaussian_splat_renderer.h,editor,renderer
symbol,editor/gaussian_editor_services.cpp,editor/gaussian_thumbnail_generator.h,editor,editor
symbol,editor/gaussian_editor_services.h,core/gaussian_splat_asset.h,editor,core
symbol,editor/gaussian_editor_services.h,nodes/gaussian_splat_node_3d.h,editor,nodes
symbol,editor/gaussian_editor_services.h,renderer/gaussian_splat_renderer.h,editor,renderer
symbol,editor/gaussian_import_dialog.cpp,core/gaussian_data.h,editor,core
symbol,editor/gaussian_import_dialog.cpp,core/gaussian_data.h,editor,core
symbol,editor/gaussian_import_dialog.cpp,editor/gaussian_import_dialog.h,editor,editor
symbol,editor/gaussian_import_dialog.cpp,io/gaussian_import_preset.h,editor,io
symbol,editor/gaussian_import_dialog.cpp,core/gaussian_splat_asset.h,editor,core
symbol,editor/gaussian_import_dialog.cpp,editor/gaussian_thumbnail_generator.h,editor,editor
symbol,editor/gaussian_import_dialog.cpp,editor/gaussian_import_dialog.h,editor,editor
symbol,editor/gaussian_import_dialog.cpp,io/ply_loader.h,editor,io
symbol,editor/gaussian_import_dialog.cpp,io/spz_loader.h,editor,io
symbol,editor/gaussian_import_dialog.cpp,core/painterly_manager.h,editor,core
symbol,editor/gaussian_import_dialog.h,core/gaussian_data.h,editor,core
symbol,editor/gaussian_import_dialog.h,io/gaussian_import_preset.h,editor,io
symbol,editor/gaussian_import_dialog.h,core/gaussian_splat_asset.h,editor,core
symbol,editor/gaussian_import_dialog.h,editor/gaussian_thumbnail_generator.h,editor,editor
symbol,editor/gaussian_inspector_plugins.cpp,resources/color_grading_resource.h,editor,resources
symbol,editor/gaussian_inspector_plugins.cpp,core/gaussian_data.h,editor,core
symbol,editor/gaussian_inspector_plugins.cpp,editor/gaussian_inspector_plugins.h,editor,editor
symbol,editor/gaussian_inspector_plugins.cpp,editor/gaussian_asset_preview_control.h,editor,editor
symbol,editor/gaussian_inspector_plugins.cpp,core/gaussian_data.h,editor,core
symbol,editor/gaussian_inspector_plugins.cpp,editor/gaussian_inspector_plugins.h,editor,editor
symbol,editor/gaussian_inspector_plugins.cpp,editor/gaussian_editor_plugin.h,editor,editor
symbol,editor/gaussian_inspector_plugins.cpp,editor/gaussian_inspector_plugins.h,editor,editor
symbol,editor/gaussian_inspector_plugins.cpp,core/gaussian_splat_asset.h,editor,core
symbol,editor/gaussian_inspector_plugins.cpp,nodes/gaussian_splat_node_3d.h,editor,nodes
symbol,editor/gaussian_inspector_plugins.cpp,editor/gaussian_inspector_plugins.h,editor,editor
symbol,editor/gaussian_inspector_plugins.cpp,renderer/gaussian_splat_renderer.h,editor,renderer
symbol,editor/gaussian_inspector_plugins.h,core/gaussian_data.h,editor,core
symbol,editor/gaussian_inspector_plugins.h,editor/gaussian_editor_plugin.h,editor,editor
symbol,editor/gaussian_inspector_plugins.h,core/gaussian_splat_asset.h,editor,core
symbol,editor/gaussian_inspector_plugins.h,nodes/gaussian_splat_node_3d.h,editor,nodes
symbol,editor/gaussian_inspector_plugins.h,renderer/gaussian_splat_renderer.h,editor,renderer
symbol,editor/gaussian_resource_preview_generator.cpp,core/gaussian_splat_asset.h,editor,core
symbol,editor/gaussian_resource_preview_generator.cpp,editor/gaussian_resource_preview_generator.h,editor,editor
